time	I(L13)	I(L17)	I(L18)	I(L18)+I(L19)	I(L19)	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
2.466296881614621e-008	9.867196e-006	-3.972365e-006	9.059632e-006	4.279704e-006	-4.779928e-006	1.275377e-005	-2.483467e-006	6.958507e-007	1.330492e-005	5.124219e-008
2.468525453043195e-008	9.778973e-006	-3.845671e-006	8.986326e-006	4.348009e-006	-4.638317e-006	1.313162e-005	-2.457716e-006	6.596398e-007	1.332348e-005	5.356306e-008
2.470568310186054e-008	9.700454e-006	-3.733545e-006	8.921034e-006	4.408068e-006	-4.512966e-006	1.345337e-005	-2.428460e-006	6.288435e-007	1.334038e-005	5.561877e-008
2.472611167328914e-008	9.623979e-006	-3.624939e-006	8.857396e-006	4.465873e-006	-4.391523e-006	1.375385e-005	-2.394330e-006	6.001033e-007	1.335718e-005	5.761204e-008
2.474654024471773e-008	9.549548e-006	-3.519853e-006	8.795413e-006	4.521424e-006	-4.273988e-006	1.403308e-005	-2.355327e-006	5.734193e-007	1.337388e-005	5.954287e-008
2.476696881614633e-008	9.477159e-006	-3.418287e-006	8.735084e-006	4.574721e-006	-4.160363e-006	1.429104e-005	-2.311451e-006	5.487913e-007	1.339047e-005	6.141125e-008
2.478739738757492e-008	9.406814e-006	-3.320241e-006	8.676410e-006	4.625763e-006	-4.050646e-006	1.452774e-005	-2.262701e-006	5.262195e-007	1.340696e-005	6.321720e-008
2.480782595900352e-008	9.338512e-006	-3.225716e-006	8.619390e-006	4.674552e-006	-3.944838e-006	1.474318e-005	-2.209077e-006	5.057038e-007	1.342334e-005	6.496070e-008
2.482825453043211e-008	9.272254e-006	-3.134711e-006	8.564025e-006	4.721086e-006	-3.842939e-006	1.493735e-005	-2.150580e-006	4.872442e-007	1.343962e-005	6.664176e-008
2.482925453043211e-008	9.269046e-006	-3.130321e-006	8.561343e-006	4.723318e-006	-3.838024e-006	1.494662e-005	-2.147749e-006	4.863590e-007	1.344042e-005	6.672295e-008
2.486968310186073e-008	9.143913e-006	-2.960639e-006	8.456537e-006	4.808523e-006	-3.648015e-006	1.527602e-005	-2.024078e-006	4.549340e-007	1.347232e-005	6.986685e-008
2.491011167328935e-008	9.023990e-006	-2.800446e-006	8.355792e-006	4.887147e-006	-3.468644e-006	1.556651e-005	-1.900600e-006	4.268111e-007	1.350385e-005	7.284920e-008
2.495054024471796e-008	8.909278e-006	-2.649741e-006	8.259106e-006	4.959193e-006	-3.299913e-006	1.581811e-005	-1.777314e-006	4.019903e-007	1.353500e-005	7.566998e-008
2.499096881614658e-008	8.799776e-006	-2.508525e-006	8.166479e-006	5.024658e-006	-3.141821e-006	1.603080e-005	-1.654220e-006	3.804717e-007	1.356577e-005	7.832921e-008
2.503139738757520e-008	8.695484e-006	-2.376798e-006	8.077913e-006	5.083544e-006	-2.994369e-006	1.620459e-005	-1.531318e-006	3.622551e-007	1.359616e-005	8.082688e-008
2.507182595900382e-008	8.596403e-006	-2.254558e-006	7.993406e-006	5.135850e-006	-2.857555e-006	1.633948e-005	-1.408609e-006	3.473407e-007	1.362617e-005	8.316299e-008
2.511225453043243e-008	8.502532e-006	-2.141808e-006	7.912959e-006	5.181577e-006	-2.731381e-006	1.643548e-005	-1.286091e-006	3.357284e-007	1.365580e-005	8.533755e-008
2.512025453043244e-008	8.484223e-006	-2.120065e-006	7.897233e-006	5.190177e-006	-2.707056e-006	1.645412e-005	-1.263165e-006	3.333883e-007	1.366163e-005	8.575904e-008
2.512125453043244e-008	8.481944e-006	-2.117367e-006	7.895274e-006	5.191238e-006	-2.704037e-006	1.645651e-005	-1.260188e-006	3.331002e-007	1.366235e-005	8.581178e-008
2.512153520476150e-008	8.481305e-006	-2.116610e-006	7.894725e-006	5.191535e-006	-2.703190e-006	1.645709e-005	-1.259448e-006	3.330196e-007	1.366256e-005	8.582679e-008
2.512176740464751e-008	8.480776e-006	-2.115984e-006	7.894270e-006	5.191780e-006	-2.702491e-006	1.645683e-005	-1.259571e-006	3.329530e-007	1.366272e-005	8.583850e-008
2.512242426168997e-008	8.479282e-006	-2.114217e-006	7.892986e-006	5.192474e-006	-2.700513e-006	1.644420e-005	-1.271802e-006	3.327648e-007	1.366320e-005	8.586908e-008
2.512309277191065e-008	8.477763e-006	-2.112420e-006	7.891680e-006	5.193178e-006	-2.698502e-006	1.641644e-005	-1.299155e-006	3.325737e-007	1.366369e-005	8.592730e-008
2.512409277191065e-008	8.475492e-006	-2.109735e-006	7.889728e-006	5.194230e-006	-2.695499e-006	1.635519e-005	-1.359787e-006	3.322886e-007	1.366441e-005	8.607721e-008
2.512509277191066e-008	8.473222e-006	-2.107054e-006	7.887777e-006	5.195277e-006	-2.692499e-006	1.627104e-005	-1.443315e-006	3.320041e-007	1.366514e-005	8.631578e-008
2.512609277191066e-008	8.470955e-006	-2.104378e-006	7.885828e-006	5.196323e-006	-2.689505e-006	1.616288e-005	-1.550830e-006	3.317204e-007	1.366586e-005	8.666142e-008
2.512709277191066e-008	8.468691e-006	-2.101706e-006	7.883880e-006	5.197364e-006	-2.686516e-006	1.603172e-005	-1.681343e-006	3.314373e-007	1.366659e-005	8.712487e-008
2.512809277191066e-008	8.466429e-006	-2.099039e-006	7.881935e-006	5.198403e-006	-2.683532e-006	1.587865e-005	-1.833756e-006	3.311549e-007	1.366731e-005	8.771783e-008
2.512909277191066e-008	8.464169e-006	-2.096376e-006	7.879991e-006	5.199438e-006	-2.680553e-006	1.570493e-005	-2.006807e-006	3.308730e-007	1.366803e-005	8.845326e-008
2.513009277191066e-008	8.461911e-006	-2.093717e-006	7.878049e-006	5.200470e-006	-2.677579e-006	1.551196e-005	-2.199089e-006	3.305917e-007	1.366875e-005	8.934522e-008
2.513109277191066e-008	8.459656e-006	-2.091063e-006	7.876109e-006	5.201500e-006	-2.674609e-006	1.530128e-005	-2.409074e-006	3.303109e-007	1.366948e-005	9.040875e-008
2.513309277191066e-008	8.455151e-006	-2.085767e-006	7.872233e-006	5.203548e-006	-2.668685e-006	1.483336e-005	-2.875581e-006	3.297506e-007	1.367091e-005	9.311372e-008
2.513509277191067e-008	8.450656e-006	-2.080490e-006	7.868364e-006	5.205584e-006	-2.662780e-006	1.431482e-005	-3.392665e-006	3.291919e-007	1.367235e-005	9.669699e-008
2.513709277191067e-008	8.446170e-006	-2.075229e-006	7.864503e-006	5.207607e-006	-2.656896e-006	1.375955e-005	-3.946433e-006	3.286346e-007	1.367378e-005	1.012851e-007
2.513909277191067e-008	8.441692e-006	-2.069986e-006	7.860648e-006	5.209618e-006	-2.651030e-006	1.318086e-005	-4.523576e-006	3.280786e-007	1.367520e-005	1.069946e-007
2.514109277191067e-008	8.437223e-006	-2.064761e-006	7.856800e-006	5.211616e-006	-2.645184e-006	1.259085e-005	-5.112007e-006	3.275238e-007	1.367662e-005	1.139260e-007
2.514309277191068e-008	8.432763e-006	-2.059553e-006	7.852959e-006	5.213602e-006	-2.639357e-006	1.199991e-005	-5.701319e-006	3.269703e-007	1.367804e-005	1.221605e-007
2.514509277191068e-008	8.428312e-006	-2.054362e-006	7.849124e-006	5.215574e-006	-2.633549e-006	1.141654e-005	-6.283027e-006	3.264179e-007	1.367945e-005	1.317586e-007
2.514709277191068e-008	8.423869e-006	-2.049188e-006	7.845296e-006	5.217535e-006	-2.627761e-006	1.084723e-005	-6.850635e-006	3.258669e-007	1.368086e-005	1.427601e-007
2.514909277191068e-008	8.419436e-006	-2.044031e-006	7.841474e-006	5.219482e-006	-2.621992e-006	1.029656e-005	-7.399560e-006	3.253172e-007	1.368226e-005	1.551867e-007
2.515109277191069e-008	8.415011e-006	-2.038892e-006	7.837660e-006	5.221418e-006	-2.616242e-006	9.767370e-006	-7.926962e-006	3.247690e-007	1.368366e-005	1.690431e-007
2.515209277191069e-008	8.412801e-006	-2.036328e-006	7.835755e-006	5.222382e-006	-2.613373e-006	9.511306e-006	-8.182118e-006	3.244954e-007	1.368435e-005	1.765054e-007
2.515309277191069e-008	8.410593e-006	-2.033768e-006	7.833852e-006	5.223342e-006	-2.610510e-006	9.260463e-006	-8.432045e-006	3.242222e-007	1.368505e-005	1.842811e-007
2.515362840061019e-008	8.409412e-006	-2.032399e-006	7.832833e-006	5.223855e-006	-2.608978e-006	9.129016e-006	-8.562998e-006	3.240761e-007	1.368542e-005	1.885994e-007
2.515427547782700e-008	8.407986e-006	-2.030747e-006	7.831603e-006	5.224474e-006	-2.607129e-006	8.973363e-006	-8.718049e-006	3.238997e-007	1.368587e-005	1.939654e-007
2.515461205540830e-008	8.407244e-006	-2.029888e-006	7.830964e-006	5.224796e-006	-2.606168e-006	8.893222e-006	-8.797875e-006	3.238080e-007	1.368611e-005	1.968134e-007
2.515506017617811e-008	8.406258e-006	-2.028745e-006	7.830113e-006	5.225223e-006	-2.604890e-006	8.786586e-006	-8.904090e-006	3.236860e-007	1.368642e-005	2.006595e-007
2.515522396784065e-008	8.405897e-006	-2.028328e-006	7.829802e-006	5.225379e-006	-2.604423e-006	8.747355e-006	-8.943167e-006	3.236415e-007	1.368653e-005	2.020756e-007
2.515527138216932e-008	8.405792e-006	-2.028207e-006	7.829712e-006	5.225424e-006	-2.604288e-006	8.735901e-006	-8.954577e-006	3.236286e-007	1.368656e-005	2.024872e-007
2.515530683196296e-008	8.405715e-006	-2.028117e-006	7.829644e-006	5.225458e-006	-2.604186e-006	8.727294e-006	-8.963150e-006	3.236189e-007	1.368659e-005	2.027952e-007
2.515532096406851e-008	8.405683e-006	-2.028081e-006	7.829617e-006	5.225471e-006	-2.604146e-006	8.723860e-006	-8.966571e-006	3.236151e-007	1.368660e-005	2.029181e-007
2.515532512496751e-008	8.405674e-006	-2.028070e-006	7.829610e-006	5.225475e-006	-2.604134e-006	8.722847e-006	-8.967580e-006	3.236140e-007	1.368660e-005	2.029543e-007
2.515532582889975e-008	8.405673e-006	-2.028068e-006	7.829608e-006	5.225476e-006	-2.604132e-006	8.722675e-006	-8.967751e-006	3.236138e-007	1.368660e-005	2.029604e-007
2.515532613297841e-008	8.405672e-006	-2.028067e-006	7.829608e-006	5.225476e-006	-2.604132e-006	8.722602e-006	-8.967824e-006	3.236137e-007	1.368660e-005	2.029631e-007
2.515532658323275e-008	8.405671e-006	-2.028066e-006	7.829607e-006	5.225477e-006	-2.604130e-006	8.722493e-006	-8.967932e-006	3.236136e-007	1.368660e-005	2.029670e-007
2.515532714387932e-008	8.405669e-006	-2.028065e-006	7.829606e-006	5.225477e-006	-2.604129e-006	8.722356e-006	-8.968069e-006	3.236134e-007	1.368660e-005	2.029719e-007
2.515532773590180e-008	8.405668e-006	-2.028063e-006	7.829604e-006	5.225477e-006	-2.604127e-006	8.722212e-006	-8.968212e-006	3.236132e-007	1.368660e-005	2.029770e-007
2.515532828816643e-008	8.405667e-006	-2.028062e-006	7.829603e-006	5.225478e-006	-2.604125e-006	8.722078e-006	-8.968346e-006	3.236131e-007	1.368660e-005	2.029818e-007
2.515532891229609e-008	8.405666e-006	-2.028060e-006	7.829603e-006	5.225479e-006	-2.604124e-006	8.721926e-006	-8.968497e-006	3.236129e-007	1.368660e-005	2.029873e-007
2.515532961535196e-008	8.405664e-006	-2.028059e-006	7.829601e-006	5.225479e-006	-2.604122e-006	8.721755e-006	-8.968667e-006	3.236127e-007	1.368660e-005	2.029934e-007
2.515533045649545e-008	8.405662e-006	-2.028056e-006	7.829600e-006	5.225481e-006	-2.604119e-006	8.721550e-006	-8.968871e-006	3.236125e-007	1.368660e-005	2.030007e-007
2.515533142313291e-008	8.405660e-006	-2.028054e-006	7.829598e-006	5.225482e-006	-2.604116e-006	8.721315e-006	-8.969106e-006	3.236122e-007	1.368660e-005	2.030091e-007
2.515533261008897e-008	8.405657e-006	-2.028051e-006	7.829595e-006	5.225482e-006	-2.604113e-006	8.721026e-006	-8.969393e-006	3.236119e-007	1.368661e-005	2.030194e-007
2.515533406086424e-008	8.405655e-006	-2.028047e-006	7.829593e-006	5.225484e-006	-2.604109e-006	8.720674e-006	-8.969745e-006	3.236115e-007	1.368661e-005	2.030320e-007
2.515533598265733e-008	8.405650e-006	-2.028042e-006	7.829589e-006	5.225485e-006	-2.604103e-006	8.720206e-006	-8.970211e-006	3.236110e-007	1.368661e-005	2.030488e-007
2.515534266133159e-008	8.405636e-006	-2.028025e-006	7.829576e-006	5.225492e-006	-2.604084e-006	8.718580e-006	-8.971830e-006	3.236092e-007	1.368661e-005	2.031069e-007
2.515674432030688e-008	8.402552e-006	-2.024459e-006	7.826917e-006	5.226823e-006	-2.600094e-006	8.367904e-006	-9.321171e-006	3.232284e-007	1.368758e-005	2.155719e-007
2.515814597928216e-008	8.399473e-006	-2.020901e-006	7.824261e-006	5.228148e-006	-2.596113e-006	8.007476e-006	-9.680246e-006	3.228483e-007	1.368855e-005	2.285030e-007
2.515954763825745e-008	8.396398e-006	-2.017351e-006	7.821608e-006	5.229467e-006	-2.592142e-006	7.637295e-006	-1.004906e-005	3.224687e-007	1.368952e-005	2.419001e-007
2.516094929723274e-008	8.393328e-006	-2.013809e-006	7.818958e-006	5.230780e-006	-2.588179e-006	7.257360e-006	-1.042760e-005	3.220898e-007	1.369048e-005	2.557633e-007
2.516235095620803e-008	8.390261e-006	-2.010275e-006	7.816312e-006	5.232087e-006	-2.584225e-006	6.867673e-006	-1.081588e-005	3.217116e-007	1.369145e-005	2.700926e-007
2.516375261518331e-008	8.387199e-006	-2.006750e-006	7.813668e-006	5.233388e-006	-2.580281e-006	6.468232e-006	-1.121389e-005	3.213339e-007	1.369241e-005	2.848879e-007
2.516515427415860e-008	8.384141e-006	-2.003232e-006	7.811028e-006	5.234683e-006	-2.576345e-006	6.059039e-006	-1.162164e-005	3.209569e-007	1.369337e-005	3.001493e-007
2.516715427415860e-008	8.379784e-006	-1.998228e-006	7.807266e-006	5.236521e-006	-2.570745e-006	5.457906e-006	-1.222068e-005	3.204198e-007	1.369473e-005	3.227487e-007
2.516915427415860e-008	8.375436e-006	-1.993240e-006	7.803511e-006	5.238346e-006	-2.565164e-006	4.847680e-006	-1.282877e-005	3.198836e-007	1.369609e-005	3.462224e-007
2.517115427415861e-008	8.371095e-006	-1.988268e-006	7.799761e-006	5.240160e-006	-2.559601e-006	4.228360e-006	-1.344592e-005	3.193483e-007	1.369744e-005	3.705703e-007
2.517315427415861e-008	8.366763e-006	-1.983312e-006	7.796019e-006	5.241962e-006	-2.554056e-006	3.599946e-006	-1.407213e-005	3.188138e-007	1.369879e-005	3.957925e-007
2.517515427415861e-008	8.362439e-006	-1.978373e-006	7.792282e-006	5.243752e-006	-2.548530e-006	2.962439e-006	-1.470739e-005	3.182802e-007	1.370013e-005	4.218890e-007
2.517715427415861e-008	8.358124e-006	-1.973451e-006	7.788553e-006	5.245530e-006	-2.543022e-006	2.315837e-006	-1.535171e-005	3.177475e-007	1.370147e-005	4.488597e-007
2.517915427415861e-008	8.353816e-006	-1.968544e-006	7.784829e-006	5.247297e-006	-2.537532e-006	1.660143e-006	-1.600509e-005	3.172156e-007	1.370281e-005	4.767047e-007
2.518015427415862e-008	8.351665e-006	-1.966097e-006	7.782969e-006	5.248176e-006	-2.534793e-006	1.334894e-006	-1.632916e-005	3.169499e-007	1.370347e-005	4.908798e-007
2.518043494861511e-008	8.351062e-006	-1.965410e-006	7.782447e-006	5.248422e-006	-2.534025e-006	1.243710e-006	-1.642002e-005	3.168753e-007	1.370366e-005	4.948948e-007
2.518066531867326e-008	8.350567e-006	-1.964847e-006	7.782020e-006	5.248624e-006	-2.533395e-006	1.169528e-006	-1.649393e-005	3.168142e-007	1.370381e-005	4.982141e-007
2.518098939046954e-008	8.349871e-006	-1.964056e-006	7.781417e-006	5.248908e-006	-2.532510e-006	1.068263e-006	-1.659481e-005	3.167281e-007	1.370402e-005	5.029274e-007
2.518132453334940e-008	8.349151e-006	-1.963238e-006	7.780794e-006	5.249200e-006	-2.531594e-006	9.678066e-007	-1.669487e-005	3.166392e-007	1.370425e-005	5.078630e-007
2.518199481910913e-008	8.347713e-006	-1.961604e-006	7.779550e-006	5.249785e-006	-2.529766e-006	7.764927e-007	-1.688538e-005	3.164615e-007	1.370469e-005	5.178768e-007
2.518299481910913e-008	8.345568e-006	-1.959168e-006	7.777696e-006	5.250655e-006	-2.527041e-006	5.107163e-007	-1.714996e-005	3.161967e-007	1.370535e-005	5.331082e-007
2.518399481910913e-008	8.343425e-006	-1.956737e-006	7.775842e-006	5.251522e-006	-2.524320e-006	2.695220e-007	-1.738995e-005	3.159323e-007	1.370601e-005	5.486996e-007
2.518499481910913e-008	8.341284e-006	-1.954309e-006	7.773991e-006	5.252387e-006	-2.521603e-006	5.618553e-008	-1.760207e-005	3.156683e-007	1.370667e-005	5.646901e-007
2.518599481910913e-008	8.339146e-006	-1.951886e-006	7.772140e-006	5.253248e-006	-2.518891e-006	-1.281888e-007	-1.778522e-005	3.154049e-007	1.370733e-005	5.810870e-007
2.518699481910913e-008	8.337009e-006	-1.949466e-006	7.770292e-006	5.254108e-006	-2.516184e-006	-2.828280e-007	-1.793863e-005	3.151420e-007	1.370799e-005	5.978948e-007
2.518799481910914e-008	8.334873e-006	-1.947051e-006	7.768444e-006	5.254963e-006	-2.513481e-006	-4.073124e-007	-1.806187e-005	3.148799e-007	1.370865e-005	6.151158e-007
2.518899481910914e-008	8.332741e-006	-1.944639e-006	7.766598e-006	5.255816e-006	-2.510782e-006	-5.015515e-007	-1.815486e-005	3.146185e-007	1.370931e-005	6.327500e-007
2.518999481910914e-008	8.330610e-006	-1.942231e-006	7.764755e-006	5.256667e-006	-2.508088e-006	-5.657557e-007	-1.821780e-005	3.143579e-007	1.370996e-005	6.507954e-007
2.519099481910914e-008	8.328482e-006	-1.939828e-006	7.762912e-006	5.257514e-006	-2.505398e-006	-6.004111e-007	-1.825119e-005	3.140981e-007	1.371062e-005	6.692482e-007
2.519199481910914e-008	8.326355e-006	-1.937428e-006	7.761070e-006	5.258358e-006	-2.502713e-006	-6.062605e-007	-1.825576e-005	3.138393e-007	1.371127e-005	6.881028e-007
2.519299481910914e-008	8.324230e-006	-1.935032e-006	7.759231e-006	5.259200e-006	-2.500031e-006	-5.842926e-007	-1.823251e-005	3.135815e-007	1.371193e-005	7.073519e-007
2.519399481910914e-008	8.322108e-006	-1.932640e-006	7.757393e-006	5.260039e-006	-2.497355e-006	-5.357390e-007	-1.818266e-005	3.133248e-007	1.371259e-005	7.269865e-007
2.519499481910914e-008	8.319988e-006	-1.930252e-006	7.755557e-006	5.260875e-006	-2.494682e-006	-4.620712e-007	-1.810769e-005	3.130691e-007	1.371324e-005	7.469961e-007
2.519599481910914e-008	8.317869e-006	-1.927868e-006	7.753722e-006	5.261707e-006	-2.492015e-006	-3.649940e-007	-1.800931e-005	3.128145e-007	1.371390e-005	7.673679e-007
2.519699481910915e-008	8.315752e-006	-1.925487e-006	7.751889e-006	5.262538e-006	-2.489351e-006	-2.464296e-007	-1.788942e-005	3.125612e-007	1.371456e-005	7.880876e-007
2.519799481910915e-008	8.313638e-006	-1.923111e-006	7.750057e-006	5.263365e-006	-2.486692e-006	-1.084890e-007	-1.775016e-005	3.123091e-007	1.371521e-005	8.091395e-007
2.519899481910915e-008	8.311526e-006	-1.920738e-006	7.748226e-006	5.264190e-006	-2.484037e-006	4.656835e-008	-1.759376e-005	3.120582e-007	1.371587e-005	8.305061e-007
2.519999481910915e-008	8.309415e-006	-1.918370e-006	7.746398e-006	5.265012e-006	-2.481386e-006	2.163845e-007	-1.742260e-005	3.118085e-007	1.371653e-005	8.521693e-007
2.520099481910915e-008	8.307306e-006	-1.916005e-006	7.744571e-006	5.265831e-006	-2.478740e-006	3.985571e-007	-1.723908e-005	3.115603e-007	1.371719e-005	8.741098e-007
2.520199481910915e-008	8.305199e-006	-1.913644e-006	7.742746e-006	5.266648e-006	-2.476098e-006	5.906943e-007	-1.704558e-005	3.113133e-007	1.371784e-005	8.963082e-007
2.520399481910915e-008	8.300993e-006	-1.908933e-006	7.739100e-006	5.268273e-006	-2.470827e-006	9.956467e-007	-1.663788e-005	3.108232e-007	1.371916e-005	9.414014e-007
2.520699481910916e-008	8.294697e-006	-1.901896e-006	7.733641e-006	5.270688e-006	-2.462953e-006	1.623692e-006	-1.600566e-005	3.100981e-007	1.372114e-005	1.010506e-006
2.520999481910916e-008	8.288420e-006	-1.894893e-006	7.728197e-006	5.273080e-006	-2.455117e-006	2.236421e-006	-1.538868e-005	3.093847e-007	1.372312e-005	1.080978e-006
2.521299481910916e-008	8.282161e-006	-1.887924e-006	7.722765e-006	5.275446e-006	-2.447319e-006	2.803288e-006	-1.481750e-005	3.086826e-007	1.372511e-005	1.152465e-006
2.521599481910917e-008	8.275918e-006	-1.880989e-006	7.717347e-006	5.277787e-006	-2.439560e-006	3.308187e-006	-1.430822e-005	3.079911e-007	1.372710e-005	1.224703e-006
2.521899481910917e-008	8.269693e-006	-1.874088e-006	7.711943e-006	5.280105e-006	-2.431838e-006	3.746139e-006	-1.386581e-005	3.073098e-007	1.372910e-005	1.297508e-006
2.522199481910917e-008	8.263487e-006	-1.867220e-006	7.706552e-006	5.282398e-006	-2.424154e-006	4.119580e-006	-1.348786e-005	3.066380e-007	1.373109e-005	1.370746e-006
2.522428053339489e-008	8.258769e-006	-1.862010e-006	7.702454e-006	5.284129e-006	-2.418325e-006	4.355919e-006	-1.324803e-005	3.061326e-007	1.373261e-005	1.426863e-006
2.522656624768061e-008	8.254061e-006	-1.856819e-006	7.698362e-006	5.285845e-006	-2.412517e-006	4.571521e-006	-1.302891e-005	3.056319e-007	1.373413e-005	1.483049e-006
2.522885196196632e-008	8.249363e-006	-1.851647e-006	7.694279e-006	5.287548e-006	-2.406731e-006	4.766386e-006	-1.283049e-005	3.051357e-007	1.373565e-005	1.539304e-006
2.523113767625204e-008	8.244675e-006	-1.846494e-006	7.690203e-006	5.289236e-006	-2.400966e-006	4.940515e-006	-1.265276e-005	3.046442e-007	1.373717e-005	1.595630e-006
2.523342339053776e-008	8.239997e-006	-1.841361e-006	7.686134e-006	5.290911e-006	-2.395223e-006	5.093906e-006	-1.249574e-005	3.041573e-007	1.373869e-005	1.652025e-006
2.523570910482348e-008	8.235329e-006	-1.836247e-006	7.682073e-006	5.292571e-006	-2.389502e-006	5.226561e-006	-1.235943e-005	3.036751e-007	1.374022e-005	1.708489e-006
2.523799481910919e-008	8.230671e-006	-1.831151e-006	7.678020e-006	5.294218e-006	-2.383802e-006	5.338479e-006	-1.224381e-005	3.031975e-007	1.374174e-005	1.765023e-006
2.524156624768063e-008	8.223411e-006	-1.823228e-006	7.671701e-006	5.296764e-006	-2.374938e-006	5.497966e-006	-1.207847e-005	3.024595e-007	1.374411e-005	1.853465e-006
2.524513767625206e-008	8.216175e-006	-1.815351e-006	7.665400e-006	5.299276e-006	-2.366124e-006	5.647288e-006	-1.192322e-005	3.017310e-007	1.374649e-005	1.941230e-006
2.524870910482349e-008	8.208961e-006	-1.807518e-006	7.659117e-006	5.301755e-006	-2.357362e-006	5.786445e-006	-1.177805e-005	3.010118e-007	1.374886e-005	2.028320e-006
2.525228053339492e-008	8.201771e-006	-1.799731e-006	7.652851e-006	5.304201e-006	-2.348650e-006	5.915438e-006	-1.164297e-005	3.003019e-007	1.375123e-005	2.114734e-006
2.525585196196636e-008	8.194603e-006	-1.791989e-006	7.646603e-006	5.306614e-006	-2.339989e-006	6.034266e-006	-1.151798e-005	2.996013e-007	1.375360e-005	2.200471e-006
2.525942339053779e-008	8.187459e-006	-1.784292e-006	7.640372e-006	5.308993e-006	-2.331378e-006	6.142929e-006	-1.140308e-005	2.989101e-007	1.375597e-005	2.285533e-006
2.526299481910922e-008	8.180337e-006	-1.776640e-006	7.634158e-006	5.311340e-006	-2.322819e-006	6.241427e-006	-1.129826e-005	2.982283e-007	1.375834e-005	2.369918e-006
2.527199481910923e-008	8.162496e-006	-1.757562e-006	7.618581e-006	5.317104e-006	-2.301476e-006	6.481108e-006	-1.104229e-005	2.965523e-007	1.376430e-005	2.577755e-006
2.528099481910924e-008	8.144788e-006	-1.738750e-006	7.603104e-006	5.322672e-006	-2.280432e-006	6.702703e-006	-1.080402e-005	2.949232e-007	1.377025e-005	2.774647e-006
2.528999481910925e-008	8.127213e-006	-1.720204e-006	7.587730e-006	5.328044e-006	-2.259686e-006	6.906210e-006	-1.058344e-005	2.933412e-007	1.377619e-005	2.960593e-006
2.529899481910926e-008	8.109772e-006	-1.701924e-006	7.572458e-006	5.333220e-006	-2.239238e-006	7.091630e-006	-1.038056e-005	2.918060e-007	1.378212e-005	3.135594e-006
2.530799481910927e-008	8.092465e-006	-1.683911e-006	7.557287e-006	5.338199e-006	-2.219088e-006	7.258964e-006	-1.019538e-005	2.903179e-007	1.378803e-005	3.299650e-006
2.531699481910928e-008	8.075291e-006	-1.666164e-006	7.542219e-006	5.342982e-006	-2.199236e-006	7.408210e-006	-1.002788e-005	2.888767e-007	1.379393e-005	3.452761e-006
2.532599481910929e-008	8.058251e-006	-1.648683e-006	7.527252e-006	5.347569e-006	-2.179682e-006	7.539370e-006	-9.878086e-006	2.874824e-007	1.379982e-005	3.594927e-006
2.533413767625216e-008	8.042941e-006	-1.633082e-006	7.513792e-006	5.351560e-006	-2.162231e-006	7.646541e-006	-9.753782e-006	2.862536e-007	1.380514e-005	3.712229e-006
2.534228053339502e-008	8.027728e-006	-1.617677e-006	7.500405e-006	5.355406e-006	-2.145000e-006	7.744561e-006	-9.638398e-006	2.850533e-007	1.381044e-005	3.822194e-006
2.535042339053789e-008	8.012612e-006	-1.602469e-006	7.487093e-006	5.359105e-006	-2.127988e-006	7.833430e-006	-9.531935e-006	2.838814e-007	1.381573e-005	3.924819e-006
2.535856624768076e-008	7.997593e-006	-1.587458e-006	7.473855e-006	5.362658e-006	-2.111196e-006	7.913148e-006	-9.434391e-006	2.827379e-007	1.382101e-005	4.020107e-006
2.536670910482362e-008	7.982671e-006	-1.572643e-006	7.460690e-006	5.366066e-006	-2.094624e-006	7.983715e-006	-9.345768e-006	2.816230e-007	1.382628e-005	4.108056e-006
2.537485196196649e-008	7.967847e-006	-1.558025e-006	7.447600e-006	5.369328e-006	-2.078272e-006	8.045131e-006	-9.266064e-006	2.805365e-007	1.383154e-005	4.188667e-006
2.538299481910936e-008	7.953119e-006	-1.543604e-006	7.434583e-006	5.372444e-006	-2.062140e-006	8.097396e-006	-9.195281e-006	2.794784e-007	1.383679e-005	4.261939e-006
2.539299481910937e-008	7.935154e-006	-1.526141e-006	7.418691e-006	5.376087e-006	-2.042604e-006	8.154433e-006	-9.115264e-006	2.782094e-007	1.384321e-005	4.345991e-006
2.539490553339508e-008	7.931737e-006	-1.522836e-006	7.415666e-006	5.376759e-006	-2.038907e-006	8.164289e-006	-9.100985e-006	2.779710e-007	1.384443e-005	4.361158e-006
2.539681624768080e-008	7.928324e-006	-1.519541e-006	7.412645e-006	5.377424e-006	-2.035221e-006	8.173739e-006	-9.087101e-006	2.777340e-007	1.384566e-005	4.376073e-006
2.539872696196652e-008	7.924917e-006	-1.516256e-006	7.409627e-006	5.378081e-006	-2.031546e-006	8.182785e-006	-9.073612e-006	2.774981e-007	1.384688e-005	4.390735e-006
2.540063767625223e-008	7.921514e-006	-1.512982e-006	7.406614e-006	5.378731e-006	-2.027882e-006	8.191427e-006	-9.060518e-006	2.772635e-007	1.384811e-005	4.405144e-006
2.540254839053795e-008	7.918117e-006	-1.509717e-006	7.403604e-006	5.379374e-006	-2.024230e-006	8.199663e-006	-9.047819e-006	2.770302e-007	1.384933e-005	4.419300e-006
2.540445910482367e-008	7.914724e-006	-1.506462e-006	7.400597e-006	5.380009e-006	-2.020588e-006	8.207495e-006	-9.035515e-006	2.767981e-007	1.385055e-005	4.433204e-006
